id,artist,title,mix,album,key,bpm,genre,datasets,output_filename
4834156,Framewerk,Electric Religion,Original Mix,,D minor,,chill-out,giantsteps-key,4834156 Framewerk - Electric Religion (Original Mix).mp3
4834661,Devid Dega,Hungry Birds,Original Mix,The Triangle Records,F minor,,Techno,beatport-edm,4834661 Devid Dega - Hungry Birds (Original Mix).mp3
4838183,Whatshesaid,Music Makers,Original Mix,Get Physical Music,F minor,,Deep House,beatport-edm,4838183 Whatshesaid - Music Makers (Original Mix).mp3
4840289,Glitter,Dance Floor,,,E minor,,minimal,giantsteps-key,4840289 Glitter - Dance Floor.mp3
4842349,Club Rayza,Love Me Again,Bass Rayders Remix Edit,,G minor,,pop rock,giantsteps-key,4842349 Club Rayza - Love Me Again (Bass Rayders Remix Edit).mp3
4845088,,,,,,180.0,,giantsteps-tempo,4845088.mp3
4846004,,,,,B minor,,deep-house,giantsteps-key,4846004.mp3
4846007,,,,,Ab minor,,progressive-house,giantsteps-key,4846007.mp3
4848629,Los Amigos Invisibles,Bruja,Original Mix,Luaka Bop,E minor,,Electronica / Downtempo,beatport-edm,4848629 Los Amigos Invisibles - Bruja (Original Mix).mp3
4850346,,,,,,120,,giantsteps-tempo,4850346.mp3
4853692,,,,,,126,,giantsteps-tempo,4853692.mp3
4855328,"Yo Gotti, 2 Chainz",Cases,Original Mix,RCA Records Label,C# minor,,Hip-Hop / R&B,beatport-edm,"4855328 Yo Gotti, 2 Chainz - Cases (Original Mix).mp3"
4857650,"Wes Smith, White Boy Awesome",Bring Back That Funk,Original Mix,,Bb minor,,breaks,giantsteps-key,"4857650 Wes Smith, White Boy Awesome - Bring Back That Funk (Original Mix).mp3"
4857871,DJ Santa Klaus,A natale puoi,Original Mix,Extacy,A# major,,House,beatport-edm,4857871 DJ Santa Klaus - A natale puoi (Original Mix).mp3
4860099,,,,,,140,,giantsteps-tempo,4860099.mp3
4861484,,,,,,172,,giantsteps-tempo,4861484.mp3
4863146,,,,,,110,,giantsteps-tempo,4863146.mp3
4863806,Camo & Krooked,Loving You Is Easy,Radio Edit,,F minor,,funk r&b,giantsteps-key,4863806 Camo & Krooked - Loving You Is Easy (Radio Edit).mp3
4868146,,,,,F minor,,trance,giantsteps-key,4868146.mp3
4870279,Chop Black,Aggressive,Original Mix,Stay Heated Ent,D# major,,Hip-Hop / R&B,beatport-edm,4870279 Chop Black - Aggressive (Original Mix).mp3
4873286,,,,,Gb major,,progressive-house,giantsteps-key,4873286.mp3
4873800,Dreamdoktor,Dust to Life,Original Mix,Sub Generation Records,G# minor,,Dubstep,beatport-edm,4873800 Dreamdoktor - Dust to Life (Original Mix).mp3
4875475,,,,,,120,,giantsteps-tempo,4875475.mp3
4877006,,,,,F minor,,dubstep,giantsteps-key,4877006.mp3
4878879,"Jaren, Andy Duguid",7even feat. Jaren,Radio Edit,VANDIT,E major,,Trance,beatport-edm,"4878879 Jaren, Andy Duguid - 7even feat. Jaren (Radio Edit).mp3"
4884993,,,,,,87,,giantsteps-tempo,4884993.mp3
4885376,Antony Reale,Thunder,Club Mix,Loop 'n' Steel Records,C# minor,,House,beatport-edm,4885376 Antony Reale - Thunder (Club Mix).mp3
4887623,Manian,Hands Up Forever,Giorno's G! Remix,Zoo Digital,E major | E minor,,Hard Dance,beatport-edm,4887623 Manian - Hands Up Forever (Giorno's G! Remix).mp3
4887778,Oscar Cajeta,No Matter,Le Monde Mix,Ultrasonik,G minor,,Deep House,beatport-edm,4887778 Oscar Cajeta - No Matter (Le Monde Mix).mp3
4896659,,,,,,110,,giantsteps-tempo,4896659.mp3
4898445,,,,,Ab minor,,trance,giantsteps-key,4898445.mp3
4898455,,,,,F minor,,trance,giantsteps-key,4898455.mp3
4899365,,,,,,170,,giantsteps-tempo,4899365.mp3
4900482,Royksopp,Running To The Sea,Seven Lions Remix,,Gb minor,,dubstep,giantsteps-key,4900482 Royksopp - Running To The Sea (Seven Lions Remix).mp3
4906181,"Fluor feat Diaz, Indigo Pista",Kepkockak,Akusztik,Rebeat,D minor,,Hip-Hop / R&B,beatport-edm,"4906181 Fluor feat Diaz, Indigo Pista - Kepkockak (Akusztik).mp3"
4906900,Curve Pusher,I Know,Original Mix,TurtleDog,F minor,,Hard Dance,beatport-edm,4906900 Curve Pusher - I Know (Original Mix).mp3
4907717,Morlack,Thunder Banger,Original Mix,Breakbeat Paradise Recordings,B minor,,Breaks,beatport-edm,4907717 Morlack - Thunder Banger (Original Mix).mp3
4912830,Transerfing Project,Alive,Original Mix,Litovs Records,C minor dorian,,Breaks,beatport-edm,4912830 Transerfing Project - Alive (Original Mix).mp3
4917696,Polyester The Saint,(Bonus) Late Night Dippin' (Dfunk Remix) (feat. Kurupt),Original Mix,Hellagood Productions,G# minor,,Hip-Hop / R&B,beatport-edm,4917696 Polyester The Saint - (Bonus) Late Night Dippin' (Dfunk Remix) (feat. Kurupt) (Original Mix).mp3
4917941,TC,Get Down Low,ShockOne Remix,,F minor,,electronica,giantsteps-key,4917941 TC - Get Down Low (ShockOne Remix).mp3
4918269,Kaarth,Apave,Original Mix,Diamantaires Records,D minor,,Techno,beatport-edm,4918269 Kaarth - Apave (Original Mix).mp3
4920129,IMtek,The Number,Original Mix,Hard Impact Records,F minor,,Hard Dance,beatport-edm,4920129 IMtek - The Number (Original Mix).mp3
4920936,Format:B,Magic Button,,,Db minor,,tech-house,giantsteps-key,4920936 Format_B - Magic Button.mp3
4921810,,,,,,140,,giantsteps-tempo,4921810.mp3
4926785,"Amine Edge, Dance",Lost,Original Mix,,G minor,,indie-dance nu-disco,giantsteps-key,"4926785 Amine Edge, Dance - Lost (Original Mix).mp3"
4927548,,,,,F minor,,trance,giantsteps-key,4927548.mp3
4927724,Parra For Cuva,True Thoughts,,,Ab major,,chill-out,giantsteps-key,4927724 Parra For Cuva - True Thoughts.mp3
4927725,,,,,Eb minor,,trance,giantsteps-key,4927725.mp3
4928111,The Prototypes,Abyss,VIP,,F minor,,drum-and-bass,giantsteps-key,4928111 The Prototypes - Abyss (VIP).mp3
4934196,Patryk Molinari,Monkey City,Original Mix,,A minor,,minimal,giantsteps-key,4934196 Patryk Molinari - Monkey City (Original Mix).mp3
4934251,DJ PP,Queen Of The Disco,Hazzaro & Jerome Robins Remix,,C minor,,house,giantsteps-key,4934251 DJ PP - Queen Of The Disco (Hazzaro & Jerome Robins Remix).mp3
4935536,Progresia,Fire Fire Fire,ilan Bluestone remix,,F minor,,trance,giantsteps-key,4935536 Progresia - Fire Fire Fire (ilan Bluestone remix).mp3
4936740,,,,,,140,,giantsteps-tempo,4936740.mp3
4937390,,,,,,140,,giantsteps-tempo,4937390.mp3
4937843,Pat Farrell,"Life's Too Short feat. John Anselm, Big Daddi",Extended Mix,Starhunter,G# minor | B major,,Progressive House,beatport-edm,"4937843 Pat Farrell - Life's Too Short feat. John Anselm, Big Daddi (Extended Mix).mp3"
4938098,"Boss Axis, Alle Farben",Challenger,Alle Farben Remix,Parquet Recordings,D minor,,Deep House,beatport-edm,"4938098 Boss Axis, Alle Farben - Challenger (Alle Farben Remix).mp3"
4939812,EDX,Reckless Ardor,Original Mix,,Bb minor,,deep-house,giantsteps-key,4939812 EDX - Reckless Ardor (Original Mix).mp3
4941208,Sean Tyas,Now You See,,,F minor,,trance,giantsteps-key,4941208 Sean Tyas - Now You See.mp3
4943671,"Jason Rivas, Muzzika Global",Elektro Bollywood,Full Vocal Mix,Playdagroove,G# major,,Electro House,beatport-edm,"4943671 Jason Rivas, Muzzika Global - Elektro Bollywood (Full Vocal Mix).mp3"
4944953,"Figure, Zardonic",Are You Afraid of the Dark (feat. Lexi Norton) feat. Lexi Norton,Zardonic Remix,DOOM,G minor,,Drum & Bass,beatport-edm,"4944953 Figure, Zardonic - Are You Afraid of the Dark (feat. Lexi Norton) feat. Lexi Norton (Zardonic Remix).mp3"
4945105,Neelix,Born & Raised,,,F minor,,psy-trance,giantsteps-key,4945105 Neelix - Born & Raised.mp3
4946269,Mavrik,God Complex,Original Mix,LW Recordings,F minor,,Hard Dance,beatport-edm,4946269 Mavrik - God Complex (Original Mix).mp3
4947281,,,,,,136,,giantsteps-tempo,4947281.mp3
4950604,,,,,F minor,,electro-house,giantsteps-key,4950604.mp3
4950614,"Milo & Otis, Brillz, Teddy Tuxedo",Rvtchet Bitch,Milo & Otis Remix,,E minor,,hip-hop,giantsteps-key,"4950614 Milo & Otis, Brillz, Teddy Tuxedo - Rvtchet Bitch (Milo & Otis Remix).mp3"
4951739,,,,,,170,,giantsteps-tempo,4951739.mp3
4953926,,,,,C minor,,electro-house,giantsteps-key,4953926.mp3
4955051,,,,,,140,,giantsteps-tempo,4955051.mp3
4955053,,,,,,140,,giantsteps-tempo,4955053.mp3
4955428,"Juliet Sikora, Tub & Berger",Set It Off,,,Bb minor,,deep-house,giantsteps-key,"4955428 Juliet Sikora, Tub & Berger - Set It Off.mp3"
4955940,,,,,Ab minor,,tech-house,giantsteps-key,4955940.mp3
4956417,"Kaskade, Project 46",Last Chance,Dirtyphonics Remix,,Eb minor,,dubstep,giantsteps-key,"4956417 Kaskade, Project 46 - Last Chance (Dirtyphonics Remix).mp3"
4957129,Amber Jolene & Nolan,Everyday & Everynight,KANT Remix,,D minor,,indie-dance nu-disco,giantsteps-key,4957129 Amber Jolene & Nolan - Everyday & Everynight (KANT Remix).mp3
4960012,Breech,Destiny,,,G minor,,minimal,giantsteps-key,4960012 Breech - Destiny.mp3
4960424,,,,,,85,,giantsteps-tempo,4960424.mp3
4965571,Avicii,Hey Brother,Extended Mix,,G minor,,pop rock,giantsteps-key,4965571 Avicii - Hey Brother (Extended Mix).mp3
4969415,,,,,,120.0,,giantsteps-tempo,4969415.mp3
4969568,Avicii,Wake Me Up,EDX's Miami Sunset Remix,,B minor,,progressive-house,giantsteps-key,4969568 Avicii - Wake Me Up (EDX's Miami Sunset Remix).mp3
4970082,"Eptic, Habstrakt",Ninja Challenge,Dodge & Fuski Remix,,F minor,,glitch-hop,giantsteps-key,"4970082 Eptic, Habstrakt - Ninja Challenge (Dodge & Fuski Remix).mp3"
4970565,"Paris & Simo, Bright Lights, 3LAU, Manse",Escape feat. Bright Lights,Manse Remix,Revealed Recordings,B major,,Big Room,beatport-edm,"4970565 Paris & Simo, Bright Lights, 3LAU, Manse - Escape feat. Bright Lights (Manse Remix).mp3"
4974176,"Lee4real, Miss Fenetic",4Netic,Original Mix,Yeah Boi Recordings,F minor,,Hard Dance,beatport-edm,"4974176 Lee4real, Miss Fenetic - 4Netic (Original Mix).mp3"
4975002,Hot Kase,Firefly,Original Mix,Tate Music Group,C# major,,Hip-Hop / R&B,beatport-edm,4975002 Hot Kase - Firefly (Original Mix).mp3
4981539,Alan Fitzpatrick,The Tetra,,,Gb minor,,techno,giantsteps-key,4981539 Alan Fitzpatrick - The Tetra.mp3
4981541,Alan Fitzpatrick,We Are Forever Young,,,Bb minor,,techno,giantsteps-key,4981541 Alan Fitzpatrick - We Are Forever Young.mp3
4983645,Tradelove,Show Me Love,Club Mix,,D minor,,house,giantsteps-key,4983645 Tradelove - Show Me Love (Club Mix).mp3
4983728,Kant,Never You Mind,,,G minor,,indie-dance nu-disco,giantsteps-key,4983728 Kant - Never You Mind.mp3
4984238,,,,,,115,,giantsteps-tempo,4984238.mp3
4992190,Lee Coombs,Lilly In The Sky,,,Db minor,,breaks,giantsteps-key,4992190 Lee Coombs - Lilly In The Sky.mp3
4992440,"Jof Pryz, Stefano Vitch",Electrolik,Original Mix,Power Recording,C# major,,Electro House,beatport-edm,"4992440 Jof Pryz, Stefano Vitch - Electrolik (Original Mix).mp3"
4993934,,,,,,140,,giantsteps-tempo,4993934.mp3
4995394,"Mobin Master, Tate Strauss, Fantomen",You And I,Stanton Warriors Remix,,Gb minor,,breaks,giantsteps-key,"4995394 Mobin Master, Tate Strauss, Fantomen - You And I (Stanton Warriors Remix).mp3"
4995597,Krafty Kuts,Feel Like Jumpin,Krossbow Remix,,C major,,glitch-hop,giantsteps-key,4995597 Krafty Kuts - Feel Like Jumpin (Krossbow Remix).mp3
4996031,Sigma,Rudeboy (feat. Doctor),DJ version,,F minor,,drum-and-bass,giantsteps-key,4996031 Sigma - Rudeboy (feat. Doctor) (DJ version).mp3
4996389,Blasterjaxx,Mystica,,,A minor,,progressive-house,giantsteps-key,4996389 Blasterjaxx - Mystica.mp3
4997194,Armin Van Buuren,Shivers,Frontliner Remix,,Ab minor,,hard-dance,giantsteps-key,4997194 Armin Van Buuren - Shivers (Frontliner Remix).mp3
4997222,Armin Van Buuren,Save My Night,,,Db minor,,trance,giantsteps-key,4997222 Armin Van Buuren - Save My Night.mp3
4998705,BK,Playing With Knives,Original Mix,Total Hard Dance,B minor,,Hard Dance,beatport-edm,4998705 BK - Playing With Knives (Original Mix).mp3
5005412,Oliver Heldens,Gecko,Original Mix,,G minor,,deep-house,giantsteps-key,5005412 Oliver Heldens - Gecko (Original Mix).mp3
5009084,Mercer,Turn It Up,Tchami Remix,,Bb minor,,house,giantsteps-key,5009084 Mercer - Turn It Up (Tchami Remix).mp3
5011176,"David Kinnard, Joy Marquez",Killer Tune,Joy Marquez Remix,76 Recordings,X,,Tech House,beatport-edm,"5011176 David Kinnard, Joy Marquez - Killer Tune (Joy Marquez Remix).mp3"
5013063,Showtek,We Like To Party,,,E minor,,electro-house,giantsteps-key,5013063 Showtek - We Like To Party.mp3
5013910,Fatboy Slim,Eat Sleep Rave Repeat,Dimitri Vegas & Like Mike & Ummet Ozcan Tomorrowland Remix,,G minor,,progressive-house,giantsteps-key,5013910 Fatboy Slim - Eat Sleep Rave Repeat (Dimitri Vegas & Like Mike & Ummet Ozcan Tomorrowland Remix).mp3
5015793,,,,,C major,,breaks,giantsteps-key,5015793.mp3
5024644,,,,,,140,,giantsteps-tempo,5024644.mp3
5026646,"KLOPFGEISTER, CAPITAL MONKEY",Tomorrow,,,F minor,,psy-trance,giantsteps-key,"5026646 KLOPFGEISTER, CAPITAL MONKEY - Tomorrow.mp3"
5030517,Smooth,Drone,,,Gb minor,,drum-and-bass,giantsteps-key,5030517 Smooth - Drone.mp3
5031142,"EDU, Samrock, EDU, Samrock",Lift Up,Radio Edit,BassXpress Music,C# major,,Electro House,beatport-edm,"5031142 EDU, Samrock, EDU, Samrock - Lift Up (Radio Edit).mp3"
5035524,"DJ Snake, Lil Jon",Turn Down For What,Original Mix,,E minor,,hip-hop,giantsteps-key,"5035524 DJ Snake, Lil Jon - Turn Down For What (Original Mix).mp3"
5036476,"Moby, Damien Jurado",Almost Home,Agoria Remix,,Gb minor,,electronica,giantsteps-key,"5036476 Moby, Damien Jurado - Almost Home (Agoria Remix).mp3"
5038642,Zadar,A Stolen Glance,Original Mix,Suntheca Music,G# minor,,Electronica / Downtempo,beatport-edm,5038642 Zadar - A Stolen Glance (Original Mix).mp3
5039015,"Thomas Newson, John Ditch",Kalavela,,,Db minor,,electro-house,giantsteps-key,"5039015 Thomas Newson, John Ditch - Kalavela.mp3"
5039016,"Ummet Ozcan, Nervo, R3hab",Revolution,Vocal Mix,,G minor,,electro-house,giantsteps-key,"5039016 Ummet Ozcan, Nervo, R3hab - Revolution (Vocal Mix).mp3"
5039329,,,,,,87,,giantsteps-tempo,5039329.mp3
5048249,Rameses B,Transformations,,,A minor,,dubstep,giantsteps-key,5048249 Rameses B - Transformations.mp3
5048263,Tristam,Till It's Over,,,G minor,,glitch-hop,giantsteps-key,5048263 Tristam - Till It's Over.mp3
5048299,Horny Andy,Like Jaws,Original Mix,Young NRG Productions,E minor,,Breaks,beatport-edm,5048299 Horny Andy - Like Jaws (Original Mix).mp3
5049808,,,,,Ab minor,,electro-house,giantsteps-key,5049808.mp3
5051606,,,,,,128,,giantsteps-tempo,5051606.mp3
5054157,Excel,Sunshine In Paradise,Original Mix,Teach Yourself Techno,F major,,Trance,beatport-edm,5054157 Excel - Sunshine In Paradise (Original Mix).mp3
5056508,Cotti,Sedition,Original Mix,Bassclash,G other | B other,,Dubstep,beatport-edm,5056508 Cotti - Sedition (Original Mix).mp3
5057312,Distances,Boring Chuck,Original Mix,Dubtronic,G# minor,,Electro House,beatport-edm,5057312 Distances - Boring Chuck (Original Mix).mp3
5059176,Habitat,Around The Clock,Original Mix,Asbo Records,C# minor,,Drum & Bass,beatport-edm,5059176 Habitat - Around The Clock (Original Mix).mp3
5060362,The Phoenix,My Vengeance,Original Mix,Absolution Digital,X,,Hard Dance,beatport-edm,5060362 The Phoenix - My Vengeance (Original Mix).mp3
5066211,Matt Green,Feels Like,Original Mix,Base Corrupt,C minor,,Dubstep,beatport-edm,5066211 Matt Green - Feels Like (Original Mix).mp3
5068771,,,,,,174,,giantsteps-tempo,5068771.mp3
5070608,,,,,F minor,,electro-house,giantsteps-key,5070608.mp3
5070846,,,,,,140,,giantsteps-tempo,5070846.mp3
5073839,,,,,B major,174,drum-and-bass,"giantsteps-key, giantsteps-tempo",5073839.mp3
5076753,,,,,,140,,giantsteps-tempo,5076753.mp3
5076754,Bigseuf,Inner Vision,Original Mix,Route 1 Audio,D major,,Dubstep,beatport-edm,5076754 Bigseuf - Inner Vision (Original Mix).mp3
5076821,,,,,,172,,giantsteps-tempo,5076821.mp3
5078640,,,,,F minor,171,drum-and-bass,"giantsteps-key, giantsteps-tempo",5078640.mp3
5079918,,,,,Ab minor,139.5,trance,"giantsteps-key, giantsteps-tempo",5079918.mp3
5081990,,,,,Gb minor,170,electronica,"giantsteps-key, giantsteps-tempo",5081990.mp3
5085261,Choklate,Break My Heart,Session Victim Remix,,A major,,deep-house,giantsteps-key,5085261 Choklate - Break My Heart (Session Victim Remix).mp3
5089294,,,,,,140,,giantsteps-tempo,5089294.mp3
5092947,"B-Fairy, Hoyaa",Unexplored Valley,Hoyaa Remix,LW Recordings,E minor,,Trance,beatport-edm,"5092947 B-Fairy, Hoyaa - Unexplored Valley (Hoyaa Remix).mp3"
5095717,South Street Player,Stop Using People,That Girl Mix,Strictly Rhythm,F# major,,House,beatport-edm,5095717 South Street Player - Stop Using People (That Girl Mix).mp3
5102537,,,,,,123,,giantsteps-tempo,5102537.mp3
5103693,,,,,F major,,drum-and-bass,giantsteps-key,5103693.mp3
5106232,Togz DJ,Lost Contact,Original Mix,Desk Records,F# minor,,Hard Dance,beatport-edm,5106232 Togz DJ - Lost Contact (Original Mix).mp3
5117279,,,,,,120,,giantsteps-tempo,5117279.mp3
5118757,,,,,,130,,giantsteps-tempo,5118757.mp3
5120148,"Promenade, Trupack",One More,Original Mix,BNC Express,C minor,,Drum & Bass,beatport-edm,"5120148 Promenade, Trupack - One More (Original Mix).mp3"
5120298,,,,,F minor,,progressive-house,giantsteps-key,5120298.mp3
5123514,"Alexxander, Seal De Green",Isabelle,Seal De Green Remix,Housestars Deep,A# major,,House,beatport-edm,"5123514 Alexxander, Seal De Green - Isabelle (Seal De Green Remix).mp3"
5124113,Dubstep Hitz,Banjo Kazooie (Dubstep Remix),Original Mix,Dubstep Hitz,X,,Dubstep,beatport-edm,5124113 Dubstep Hitz - Banjo Kazooie (Dubstep Remix) (Original Mix).mp3
5124850,Distances,Boring Chuck,Original Mix,Skyheels,G# minor,,Electro House,beatport-edm,5124850 Distances - Boring Chuck (Original Mix).mp3
5133242,Midnight Conspiracy,The Shift,Original Mix,Ultra,G minor,,Electro House,beatport-edm,5133242 Midnight Conspiracy - The Shift (Original Mix).mp3
5135326,,,,,,130,,giantsteps-tempo,5135326.mp3
5135485,J. Ramirez,Life System,Original Mix,EDM Compilations,F# minor,,Progressive House,beatport-edm,5135485 J. Ramirez - Life System (Original Mix).mp3
5137153,,,,,,150,,giantsteps-tempo,5137153.mp3
5137154,,,,,,70,,giantsteps-tempo,5137154.mp3
5137157,,,,,,140,,giantsteps-tempo,5137157.mp3
5137158,,,,,,140,,giantsteps-tempo,5137158.mp3
5138597,Feeboy,Mellow,Original Mix,Disco Kicks,G minor,,House,beatport-edm,5138597 Feeboy - Mellow (Original Mix).mp3
5143186,,,,,,138,,giantsteps-tempo,5143186.mp3
5144599,Clement Bazin,Come to This,Original Mix,With Us Records,D# major,,Breaks,beatport-edm,5144599 Clement Bazin - Come to This (Original Mix).mp3
5148970,The Mole,Ode to Canoehead,Original Mix,New Kanada,G# major,,Electronica / Downtempo,beatport-edm,5148970 The Mole - Ode to Canoehead (Original Mix).mp3
5152629,Bob Moses,Far From the Tree,Original Mix,Push Communications,E minor,,Deep House,beatport-edm,5152629 Bob Moses - Far From the Tree (Original Mix).mp3
5157102,Ian Betts,False Gods,Original Mix,Flux Delux,F# minor | A major,,Trance,beatport-edm,5157102 Ian Betts - False Gods (Original Mix).mp3
5157605,,,,,,132.0,,giantsteps-tempo,5157605.mp3
5159593,,,,,A minor,,progressive-house,giantsteps-key,5159593.mp3
5159908,The Funk Lab,Give It To Me,Original Mix,Funk Lab Records,C# minor,,Breaks,beatport-edm,5159908 The Funk Lab - Give It To Me (Original Mix).mp3
5160584,,,,,,128.0,,giantsteps-tempo,5160584.mp3
5162042,,,,,,170,,giantsteps-tempo,5162042.mp3
5171396,,,,,Ab major,174,drum-and-bass,"giantsteps-key, giantsteps-tempo",5171396.mp3
5175064,I.A. Bericochea,Na01,Original Mix,Moira Audio Recordings,E minor,,Minimal,beatport-edm,5175064 I.A. Bericochea - Na01 (Original Mix).mp3
5186642,Lite Door,Lean Out,Original Mix,Officina Sonora,C minor,,Electronica / Downtempo,beatport-edm,5186642 Lite Door - Lean Out (Original Mix).mp3
5187049,Belladonna,Natural World,Original Mix,Suonaphone,A# minor,,House,beatport-edm,5187049 Belladonna - Natural World (Original Mix).mp3
5188713,Corner,The Bass Monster,Original Mix,Apache Records,A# minor | A# major,,Minimal,beatport-edm,5188713 Corner - The Bass Monster (Original Mix).mp3
5192554,Mechanical Pressure,Rukmini,Original Mix,Complex Textures,E minor,,Dubstep,beatport-edm,5192554 Mechanical Pressure - Rukmini (Original Mix).mp3
5195826,,,,,,87,,giantsteps-tempo,5195826.mp3
5202182,,,,,,140,,giantsteps-tempo,5202182.mp3
5202489,"Jamie Fullick, Diction",Show Time,Diction Remix,Funk'n Deep Records,A# minor,,Techno,beatport-edm,"5202489 Jamie Fullick, Diction - Show Time (Diction Remix).mp3"
5204781,,,,,,124,,giantsteps-tempo,5204781.mp3
5207006,Bsharry,Demolition,Original Mix,Subtone Records,A minor,,Electro House,beatport-edm,5207006 Bsharry - Demolition (Original Mix).mp3
5207351,Andrea Natale,Yellow,Original Mix,Deltaa Tankers,C minor,,Techno,beatport-edm,5207351 Andrea Natale - Yellow (Original Mix).mp3
5211090,Wild SpeeD,Darktek,Original Mix,Wild SpeeD Records,F minor,,Drum & Bass,beatport-edm,5211090 Wild SpeeD - Darktek (Original Mix).mp3
5213896,,,,,,175,,giantsteps-tempo,5213896.mp3
5214265,,,,,,120,,giantsteps-tempo,5214265.mp3
5214755,,,,,,170,,giantsteps-tempo,5214755.mp3
5214943,,,,,,74,,giantsteps-tempo,5214943.mp3
5215470,"Peter Gabriel, ElectroKingdom",Big Time feat. Peter Gabriel (VB Acoustic Mix) feat. Peter Gabriel,Original Mix,Bacci Bros. Records,G# minor,,House,beatport-edm,"5215470 Peter Gabriel, ElectroKingdom - Big Time feat. Peter Gabriel (VB Acoustic Mix) feat. Peter Gabriel (Original Mix).mp3"
5234073,Tomzn,Chorderitis,Original Mix,Park Recordings,C# minor,,Minimal,beatport-edm,5234073 Tomzn - Chorderitis (Original Mix).mp3
